name,SoundD,Soundex,Metaphone
WEEDGRIP PLUS  ,3261,W326,WTKRPLS
CUT SHOT  ML,2323,C323,KTXTML
CUT SHOT  L,2323,C323,KTXTL
BOMB  ,1510,B510,BM
PATELA  ML,1345,P345,PTLML
POLYCOT  ML,1423,P423,PLKTML
SATASAT  ,2323,S323,STST
SUMITOMO METREX  ,2535,S535,SMTMMTRKS
LANCIA  ,4520,L520,LNX
LANCIA  ,4520,L520,LNX
LANCIA  ,4520,L520,LNX
LANCIA  ,4520,L520,LNX
TOPPLE  ,3140,T140,TPL
STARGEM M  ,2362,S362,STRJM
TOPSHOT  ML,3123,T123,TPXTML
TOPSHOT  L,3123,T123,TPXTL
SAPARARAZE  L,2166,S166,SPRRSL
SAAMESTRA  L,2523,S523,SMSTRL
DHOOM  L,3540,D540,THML
DHOOM  ML,3540,D540,THML
FASION  ,1250,F250,FXN
FASION  ,1250,F250,FXN
FASION  ,1250,F250,FXN
FASION  ,1250,F250,FXN
FASION  ,1250,F250,FXN
SA  GROVIT  ,2261,S261,SKRFT
NEMESIS  ,5522,N522,NMSS
ACORELI  ,2640,A264,AKRL
ACORELI  ,2640,A264,AKRL
ANIKI  ,5200,A520,ANK
ANIKI  ,5200,A520,ANK
ANIKI  ,5200,A520,ANK
ANIKI  ,5200,A520,ANK
STOMP  L,2351,S351,STMPL
ACORELI  ,2640,A264,AKRL
FENVEER DP  ,1516,F516,FNFRTP
FENVEER DP  ,1516,F516,FNFRTP
STEMBO  ,2351,S351,STMB
VEERCOMBI   ML,1625,V625,FRKMBML
WINNER M  ,5650,W565,WNRM
WINNER M  ,5650,W565,WNRM
WINNER M  ,5650,W565,WNRM
WINNER M  ,5650,W565,WNRM
GURU . ,2600,G600,KR
CELPHOS  ,2412,C412,SLFS
EMEK  ,5200,E520,EMK
BAZZAL ADAMA  ML,1243,B243,BSLTMML
SULTOX  ,2432,S432,SLTKS
UTTAM ZINC %  ,3525,U352,UTMSNK
METMACK  ,5352,M352,MTMK
TOPIK  WP  ,3121,T121,TPKP
WEEDGRIP PLUS  ,3261,W326,WTKRPLS
YALI  ,4000,Y400,YL
TAGRIP  ,3261,T261,TKRP
VEERCOMBI   L,1625,V625,FRKMBL
VEER M  ,1650,V650,FRM
UNI PENDI  ML,5153,U515,UNPNTML
WILFOP  ,4110,W411,WLFP
SAFECLAIM  ,2124,S124,SFKLM
SAFECLAIM  ,2124,S124,SFKLM
SAFECLAIM  ,2124,S124,SFKLM
SAFECLAIM  ,2124,S124,SFKLM
SAFECLAIM  ,2124,S124,SFKLM
EMZO  ,5200,E520,EMS
EMZO  ,5200,E520,EMS
EMZO  ,5200,E520,EMS
EMZO  ,5200,E520,EMS
EMZO  ,5200,E520,EMS
BAZZAL ADAMA  L EA,1243,B243,BSLTML
TWISTER  L,3236,T236,TWSTRL
STAR MACTIN  ,2365,S365,STRMKTN
STAR MACTIN  ,2365,S365,STRMKTN
HAMMER   LTR,5643,H564,HMRLTR
HAMMER   ML,5654,H565,HMRML
TAGQUIT  LTR,3234,T234,TKKTLTR
TAGQUIT  ML,3235,T235,TKKTML
MELSA  ML,5425,M425,MLSML
ROCKET  ,6230,R230,RKT
ROCKET  ,6230,R230,RKT
ROCKET  ,6230,R230,RKT
ROCKET  ,6230,R230,RKT
CROWN    LTR,2654,C654,KRNLTR
TOJO PHOS  ,3212,T212,TJFS
PROFENO SAMRAT  LTR,1615,P615,PRFNSMRTLTR
UNI PENDI  L,5153,U515,UNPNTL
METMACK  ,5352,M352,MTMK
TAGRON  ,3265,T265,TKRN
TAGRON  ,3265,T265,TKRN
TAGRON  ,3265,T265,TKRN
TAGRON  ,3265,T265,TKRN
EM   ,5000,E500,EM
TOPMAST  ,3152,T152,TPMST
STARCLAIM  ,2362,S362,STRKLM
STARCLAIM  ,2362,S362,STRKLM
STARCLAIM  ,2362,S362,STRKLM
STARCLAIM  ,2362,S362,STRKLM
FENOX  L,1524,F524,FNKSL
MARKAR  L,5626,M626,MRKRL
EXTRA SUPER  ,2362,E236,EKSTRSPR
EXTRA SUPER  ,2362,E236,EKSTRSPR
EXTRA SUPER  ,2362,E236,EKSTRSPR
EXTRA SUPER  ,2362,E236,EKSTRSPR
EXTRA SUPER  ,2362,E236,EKSTRSPR
ACRISIO  ML,2625,A262,AKRXML
SEFINA  L,2154,S154,SFNL
TAMBOLA  ML,3514,T514,TMBLML
TOPMAST  ,3152,T152,TPMST
EE  ML,5400,E540,EML
SHARPNER  ,2615,S615,XRPNR
KING DOXA  ML,2523,K523,KNKTKSML
XPLODE  ,2143,X143,SPLT
XPLODE  ,2143,X143,SPLT
XPLODE  ,2143,X143,SPLT
WEEDKIL   ML,3245,W324,WTKLML
SULFINO  ,2415,S415,SLFN
DIUREX  ,3620,D620,TRKS
EMACTO  ,5230,E523,EMKT
EMACTO  ,5230,E523,EMKT
DIFENSO  ,3152,D152,TFNS
DIFENSO  ,3152,D152,TFNS
DIFENSO  ,3152,D152,TFNS
DIFENSO  ,3152,D152,TFNS
TAM  ML,3540,T540,TML
MOVENTO ENERGY  L,5153,M153,MFNTNRJL
MOVENTO OD  L,5153,M153,MFNTTL
SEFINA  ML,2155,S155,SFNML
COSAVAT %  ,2213,C213,KSFT
PEAK  ML,1254,P254,PKML
RATNA CLODI  ,6352,R352,RTNKLT
AXIREX  ML,2625,A262,AKSRKSML
GALILEO  ML,2445,G445,KLLML
COMBI PLUS  ,2511,C511,KMBPLS
IRIO  ,6000,I600,IR
STAR GEM  ,2362,S362,STRJM
SWORD  L,2634,S634,SWRTL
TORNADO .% EC  RE,3653,T653,TRNTKR
SWORD  ML,2635,S635,SWRTML
SWORD  ML,2635,S635,SWRTML
SWORD  ML,2635,S635,SWRTML
MAXIMA  ,5250,M250,MKSM
PARAMINE  LTR,1655,P655,PRMNLTR
WILRISE GR  ,4622,W462,WLRSKR
MCON  ML,5254,M254,MKNML
KEMSTAR  ,2523,K523,KMSTR
EMZO  ,5200,E520,EMS
ACTO  ,2300,A230,AKT
ACTO  ,2300,A230,AKT
VEERCOMBI   ML,1625,V625,FRKMBML
PEVOTA  ML,1135,P135,PFTML
PEVOTA  ML,1135,P135,PFTML
CURZATE M  ,2623,C623,KRSTM
WEEDLESS   L,3424,W342,WTLSL
TRISHUL  STAR  ,3624,T624,TRXLSTR
COSAVETDF %  ,2213,C213,KSFTTF
IMAX  ,5200,I520,IMKS
IMAX  ,5200,I520,IMKS
IMAX  ,5200,I520,IMKS
PANAMA  ,1550,P550,PNM
CELCRON  L,2426,C426,SLKRNL
TAGCOP  ,3210,T210,TKKP
WEEDSTAR AMINE %  ML,3236,W323,WTSTRMNML
SPECTRUM  L,2123,S123,SPKTRML
ENERGO ,5620,E562,ENRK
AWSUM ML,2540,A254,ASML
BHARAT VERONA  ML,1631,B631,BHRTFRNML
BROFREYA %  ML,1616,B616,BRFRYML
BROFREYA %  ML,1616,B616,BRFRYML
STARTHENE POWER  ,2363,S363,STR0NPWR
STARTHENE POWER  ,2363,S363,STR0NPWR
STARTHENE POWER  ,2363,S363,STR0NPWR
STARTHENE POWER  ,2363,S363,STR0NPWR
CASCADE  ML,2235,C235,KSKTML
CASCADE  ML,2235,C235,KSKTML
PANDORA  ML,1536,P536,PNTRML
HINDOL  ,5340,H534,HNTL
SWADHEEN  ,2350,S350,SWTHN
WILFORCE   RE,4162,W416,WLFRSR
WILFORCE   RE,4162,W416,WLFRSR
ORTAIN SUPER WDG  ,6352,O635,ORTNSPRTK
METRON  ,5365,M365,MTRN
PEXALON  ML,1245,P245,PKSLNML
PARMANU  L,1655,P655,PRMNL
CEASEMITE  ML,2253,C253,SSMTML
CEASEMITE  ML,2253,C253,SSMTML
CEASEMITE  ML,2253,C253,SSMTML
CEASEMITE  L,2253,C253,SSMTL
MARKAR  ML,5626,M626,MRKRML
TOKEN  ,3250,T250,TKN
MITEX  L,5324,M324,MTKSL
MITEX  ML,5325,M325,MTKSML
MITEX  ML,5325,M325,MTKSML
MITEX  ML,5325,M325,MTKSML
MITEX  L,5324,M324,MTKSL
TRISKELE  ,3624,T624,TRSKL
TRISKELE . ,3624,T624,TRSKL
MELON FLY TRAPPER  PCS,5451,M451,MLNFLTRPRPKS
ACT   ,2300,A230,AKT
ACT   ,2300,A230,AKT
ACT   ,2300,A230,AKT
ACT   ,2300,A230,AKT
ACT   ,2300,A230,AKT
ACT   LT,2343,A234,AKTLT
FIPROPLUS SC  ,1161,F161,FPRPLSK
FIPROPLUS SC  ,1161,F161,FPRPLSK
FIPROPLUS SC  ,1161,F161,FPRPLSK
FIPROPLUS SC  ,1161,F161,FPRPLSK
POLICY  ,1420,P420,PLS
POLICY  ,1420,P420,PLS
POLICY  ,1420,P420,PLS
POLICY  ,1420,P420,PLS
POLICY  ,1420,P420,PLS
UPL SPO  ,1421,U142,UPLSP
UPL SPO  ,1421,U142,UPLSP
UPL RENOVA  ,1465,U146,UPLRNF
UPL RENOVA  ,1465,U146,UPLRNF
SWAL KINSTA  SC  ML,2425,S425,SWLKNSTSKML
SWAL KINSTA  SC  ML,2425,S425,SWLKNSTSKML
SWAL KINSTA  SC  ML,2425,S425,SWLKNSTSKML
FERIO  ML,1654,F654,FRML
FERIO  ML,1654,F654,FRML
FERIO  L,1640,F640,FRL
FERIO  L,1640,F640,FRL
DHANUSTIN   DRUM,3523,D523,THNSTNTRM
SIXER   DRUM,2263,S263,SKSRTRM
JU GLYPHO  %  L,2241,J241,JKLFL
IMEXO PLUS L,5214,I521,IMKSPLSL
SWAL RICE BAC  ML,2462,S462,SWLRSBKML
SWAL RICE BAC  L,2462,S462,SWLRSBKL
UTTAM TEMONE  ML,3535,U353,UTMTMNML
PENDI RICH GSP  ML,1536,P536,PNTRXKSPML
CHLOROVEER  L,2461,C461,KLRFRL
PRETILAVEER  ML,1634,P634,PRTLFRML
MITIGATE  ML,5323,M323,MTKTML
OVITAN  ,1350,O135,OFTN
OVITAN  ,1350,O135,OFTN
OVITAN  ,1350,O135,OFTN
SWAL RICE BAC  ML,2462,S462,SWLRSBKML
PARA LIFE AGRO LIFE  ML,1641,P641,PRLFKRLFML
HAMMER   LTR,5643,H564,HMRLTR
ROCCALTO BLOCK UP  ML,6243,R243,RKLTBLKPML
ROCCALTO BLOCK UP  ML,6243,R243,RKLTBLKPML
RACCOLTO ACETATE  ,6243,R243,RKLTSTT
ROCCALTO BLOCK UP  L,6243,R243,RKLTBLKPL
ROCCALTO BLOCK UP  ML,6243,R243,RKLTBLKPML
RACCOLTO ACETATE  ,6243,R243,RKLTSTT
RACCOLTO ACETATE  ,6243,R243,RKLTSTT
RACCOLTO ACETATE  ,6243,R243,RKLTSTT
RACCOLTO PRIZEMAN  ,6243,R243,RKLTPRSMN
RACCOLTO PRIZEMAN  ,6243,R243,RKLTPRSMN
RACCOLTO PRIZEMAN  ,6243,R243,RKLTPRSMN
RACCOLTO PRIZEMAN  ,6243,R243,RKLTPRSMN
IIL PROFIT SUPER ,4161,I416,ILPRFTSPR
IIL PROFIT SUPER  ,4161,I416,ILPRFTSPR
RACCOLTO KAYAPALAT  ,6243,R243,RKLTKYPLT
RACCOLTO KAYAPALAT ,6243,R243,RKLTKYPLT
RACCOLTO KAYAPALAT ,6243,R243,RKLTKYPLT
RACCOLTO KAYAPALAT  ,6243,R243,RKLTKYPLT
RACCOLTO RIMLOCK  ML,6243,R243,RKLTRMLKML
RACCOLTO RIMLOCK  ML,6243,R243,RKLTRMLKML
RACCOLTO RIMLOCK  L,6243,R243,RKLTRMLKL
RACCOLTO KOMBAT SUPER  ML,6243,R243,RKLTKMBTSPRML
RACCOLTO KOMBAT SUPER  ML,6243,R243,RKLTKMBTSPRML
RACCOLTO KOMBAT SUPER  ML,6243,R243,RKLTKMBTSPRML
RACCOLTO KOMBAT SUPER  L,6243,R243,RKLTKMBTSPRL
RACCOLTO ACCUSTO SUPER  ML,6243,R243,RKLTKSTSPRML
RACCOLTO ACCUSTO SUPER  ML,6243,R243,RKLTKSTSPRML
RACCOLTO ACCUSTO  ML,6243,R243,RKLTKSTML
RACCOLTO ACCUSTO  ML,6243,R243,RKLTKSTML
RACCOLTO HUMBLE   ML,6243,R243,RKLTHMBLML
RACCOLTO HUMBLE   ML,6243,R243,RKLTHMBLML
RACCOLTO HUMBLE   L,6243,R243,RKLTHMBLL
RACCOLTO BISPODIUM  L,6243,R243,RKLTBSPTML
RACCOLTO BISPODIUM  ML,6243,R243,RKLTBSPTML
RACCOLTO BISPODIUM  ML,6243,R243,RKLTBSPTML
QUANTIS  ML,2532,Q532,KNTSML
REVUS  ML,6125,R125,RFSML
SYNGENTA KAVACH FLO  ML,2525,S525,SNJNTKFXFLML
IMEXO PLUS  ML,5214,I521,IMKSPLSML
JIVAGRO SIAPTON  ML,2126,J126,JFKRXPTNML
JIVAGRO SIAPTON  ML,2126,J126,JFKRXPTNML
JIVAGRO DEUCE POWER  ML,2126,J126,JFKRTSPWRML
JIVAGRO DEUCE POWER  ML,2126,J126,JFKRTSPWRML
ANU PRODUCTS ANUTAF   ,5163,A516,ANPRTKTSNTF
ANU PRODUCTS ANUTAF   ,5163,A516,ANPRTKTSNTF
CASCADE  L,2234,C234,KSKTL
FE   ,1000,F000,F
PARIJAT PARIFLEX L,1623,P623,PRJTPRFLKSL
ADAMA LAPIDOS  ,3541,A354,ATMLPTS
TERMIPHOS ML,3651,T651,TRMFSML
TERMIPHOS ML,3651,T651,TRMFSML
TERMIPHOS ML,3651,T651,TRMFSML
TERMIPHOS .,3651,T651,TRMFS
TELPHER ML,3416,T416,TLFRML
TELPHER ML,3416,T416,TLFRML
TELPHER ML,3416,T416,TLFRML
TELPHER .,3416,T416,TLFR
TELPHER  L,3416,T416,TLFRL
RACCOTHRIN ML,6236,R236,RK0RNML
RACCOTHRIN ML,6236,R236,RK0RNML
RACCOTHRIN ML,6236,R236,RK0RNML
RACCOTHRIN .,6236,R236,RK0RN
RACCOTHRIN ,6236,R236,RK0RN
POLOMINO ,1455,P455,PLMN
POLOMINO ,1455,P455,PLMN
POLOMINO ,1455,P455,PLMN
POLOMINO ,1455,P455,PLMN
POLOMINO ,1455,P455,PLMN
POLOMINO ,1455,P455,PLMN
NOTARYGOLD ,5362,N362,NTRKLT
NOTARYGOLD ,5362,N362,NTRKLT
NOTARYGOLD ,5362,N362,NTRKLT
NOTARYGOLD ,5362,N362,NTRKLT
NOTARYGOLD ,5362,N362,NTRKLT
NOTARYGOLD ,5362,N362,NTRKLT
SHAREMAN ML,2655,S655,XRMNML
SHAREMAN ML,2655,S655,XRMNML
SHAREMAN ML,2655,S655,XRMNML
SHAREMAN ML,2655,S655,XRMNML
SHAREMAN .,2655,S655,XRMN
DEPUTY  ,3130,D130,TPT
DEPUTY  ,3130,D130,TPT
DEPUTY  ,3130,D130,TPT
DEPUTY  ,3130,D130,TPT
MOOLANGR. ,5452,M452,MLNKR
MOOLANGR. ,5452,M452,MLNKR
MOOLAN ML,5454,M454,MLNML
MOOLAN ML,5454,M454,MLNML
MOOLAN ML,5454,M454,MLNML
MOOLAN .,5450,M450,MLN
MOOLAN ,5450,M450,MLN
DHULKA CS ML,3422,D422,THLKKSML
DHULKA CS ML,3422,D422,THLKKSML
DHULKA CS ML,3422,D422,THLKKSML
DHULKA CS .,3422,D422,THLKKS
DHULKA CS ,3422,D422,THLKKS
BANISTER ML,1523,B523,BNSTRML
BANISTER ML,1523,B523,BNSTRML
BANISTER ML,1523,B523,BNSTRML
BANISTER .,1523,B523,BNSTR
BANISTER ,1523,B523,BNSTR
PAHEREDAR ML,1636,P636,PHRTRML
PAHEREDAR ML,1636,P636,PHRTRML
PAHEREDAR ML,1636,P636,PHRTRML
PAHEREDAR ML,1636,P636,PHRTRML
PAHEREDAR ML,1636,P636,PHRTRML
PAHEREDAR .,1636,P636,PHRTR
THIMBLE ,3514,T514,0MBL
THIMBLE ,3514,T514,0MBL
THIMBLE ,3514,T514,0MBL
THIMBLE ,3514,T514,0MBL
THIMBLE ,3514,T514,0MBL
THIMBLE ,3514,T514,0MBL
HEADLIGHT ML,3435,H342,HTLKTML
HEADLIGHT ML,3435,H342,HTLKTML
HEADLIGHT ML,3435,H342,HTLKTML
HEADLIGHT ML,3435,H342,HTLKTML
HEADLIGHT .,3430,H342,HTLKT
HEADLIGHT ,3430,H342,HTLKT
PARTHRIN ML,1636,P636,PR0RNML
PARTHRIN ML,1636,P636,PR0RNML
PARTHRIN ML,1636,P636,PR0RNML
PARTHRIN .,1636,P636,PR0RN
SURFACE ML,2612,S612,SRFSML
SURFACE ML,2612,S612,SRFSML
SURFACE ML,2612,S612,SRFSML
SURFACE ML,2612,S612,SRFSML
SURFACE .,2612,S612,SRFS
AZODIF ML,2315,A231,ASTFML
AZODIF ML,2315,A231,ASTFML
AZODIF ML,2315,A231,ASTFML
AZODIF ML,2315,A231,ASTFML
AZODIF .,2310,A231,ASTF
DREAMWORK ML,3656,D656,TRMWRKML
DREAMWORK ML,3656,D656,TRMWRKML
DREAMWORK ML,3656,D656,TRMWRKML
DREAMWORK ML,3656,D656,TRMWRKML
DREAMWORK .,3656,D656,TRMWRK
PARTAF ML,1631,P631,PRTFML
PARTAF ML,1631,P631,PRTFML
PARTAF ML,1631,P631,PRTFML
PARTAF .,1631,P631,PRTF
PARTAF ,1631,P631,PRTF
RACCOTAF PLUS ML,6231,R231,RKTFPLSML
RACCOTAF PLUS ML,6231,R231,RKTFPLSML
RACCOTAF PLUS ML,6231,R231,RKTFPLSML
RACCOTAF PLUS .,6231,R231,RKTFPLS
RACCOTAF PLUS ,6231,R231,RKTFPLS
BIMOTA M ,1535,B535,BMTM
BIMOTA M ,1535,B535,BMTM
BIMOTA M ,1535,B535,BMTM
BIMOTA M ,1535,B535,BMTM
CIBILSCORE ,2142,C142,SBLSKR
CIBILSCORE ,2142,C142,SBLSKR
CIBILSCORE ,2142,C142,SBLSKR
CIBILSCORE ,2142,C142,SBLSKR
CIBILSCORE ,2142,C142,SBLSKR
FURGUS ML,1622,F622,FRKSML
FURGUS ML,1622,F622,FRKSML
FURGUS ML,1622,F622,FRKSML
FURGUS ML,1622,F622,FRKSML
FURGUS .,1622,F622,FRKS
TANTRA ,3536,T536,TNTR
TANTRA ,3536,T536,TNTR
TANTRA ,3536,T536,TNTR
TANTRA D,3536,T536,TNTRT
TANTRA B,3536,T536,TNTRB
"TANTRA 
BUCKET",3536,T536,TNTRBKT
PARAMETER ,1653,P653,PRMTR
PARAMETER ,1653,P653,PRMTR
PARAMETER ,1653,P653,PRMTR
PARAMETER ,1653,P653,PRMTR
PARAMETER ,1653,P653,PRMTR
VELARO ,1460,V460,FLR
VELARO ,1460,V460,FLR
VELARO ,1460,V460,FLR
VELARO ,1460,V460,FLR
VELARO ,1460,V460,FLR
DURATIVE ML,3631,D631,TRTFML
DURATIVE ML,3631,D631,TRTFML
DURATIVE ML,3631,D631,TRTFML
DURATIVE .,3631,D631,TRTF
FIREFOOT ML,1613,F613,FRFTML
FIREFOOT ML,1613,F613,FRFTML
FIREFOOT ML,1613,F613,FRFTML
FIREFOOT .,1613,F613,FRFT
FIREFOOT ,1613,F613,FRFT
BENZINE ,1525,B525,BNSN
BENZINE ,1525,B525,BNSN
BENZINE ,1525,B525,BNSN
BENZINE ,1525,B525,BNSN
BOLIVAR ,1416,B416,BLFR
NOTWEED ML,5335,N335,NTWTML
NOTWEED ML,5335,N335,NTWTML
NOTWEED ML,5335,N335,NTWTML
NOTWEED .,5330,N330,NTWT
NOTWEED ,5330,N330,NTWT
NOTWEED ,5330,N330,NTWT
NOTWEED ,5330,N330,NTWT
NOTWEED ,5330,N330,NTWT
NOTWEED ,5330,N330,NTWT
FIRING ,1652,F652,FRNK
FIRING ,1652,F652,FRNK
FIRING ,1652,F652,FRNK
FIRING ,1652,F652,FRNK
RUBGRIP ,6126,R126,RBKRP
DADAGIRI ML,3326,D326,TTJRML
DADAGIRI ML,3326,D326,TTJRML
DADAGIRI ML,3326,D326,TTJRML
DADAGIRI ML,3326,D326,TTJRML
DADAGIRI .,3326,D326,TTJR
PARKIN ML,1625,P625,PRKNML
PARKIN ML,1625,P625,PRKNML
PARKIN ML,1625,P625,PRKNML
PARKIN .,1625,P625,PRKN
PARKIN ,1625,P625,PRKN
RACCOLINE ML,6245,R245,RKLNML
RACCOLINE ML,6245,R245,RKLNML
RACCOLINE ML,6245,R245,RKLNML
RACCOLINE .,6245,R245,RKLN
RACCOLINE ,6245,R245,RKLN
RACCOLINE XTRA ML,6245,R245,RKLNKSTRML
RACCOLINE XTRA ML,6245,R245,RKLNKSTRML
RACCOLINE XTRA. ,6245,R245,RKLNKSTR
KELSO ML,2425,K425,KLSML
KELSO ML,2425,K425,KLSML
KELSO ML,2425,K425,KLSML
KELSO .,2420,K420,KLS
KELSO ,2420,K420,KLS
BARDOT ML,1633,B633,BRTTML
BARDOT ML,1633,B633,BRTTML
BARDOT ML,1633,B633,BRTTML
BARDOT .,1633,B633,BRTT
BARDOT ,1633,B633,BRTT
ZINDABAD ML,2531,Z531,SNTBTML
ZINDABAD ML,2531,Z531,SNTBTML
ZINDABAD ML,2531,Z531,SNTBTML
ZINDABAD .,2531,Z531,SNTBT
ZINDABAD ,2531,Z531,SNTBT
VEERCOMBI   L,1625,V625,FRKMBL
KRISHI RASHAYAN KRAM  ML,2626,K626,KRXRXYNKRML
ALL CLEAR  ML,4246,A424,ALKLRML
ALL CLEAR  ML,4246,A424,ALKLRML
PANAMA  ,1550,P550,PNM
MACWAT  L,5234,M234,MKWTL
HILGENT FIPRONIL . GR  ,4253,H425,HLJNTFPRNLKR
HILGENT FIPRONIL . GR  ,4253,H425,HLJNTFPRNLKR
JU AGRI BURNOUT  L,2261,J261,JKRBRNTL
IMEXO PLUS  ML,5214,I521,IMKSPLSML
RAIN BIOTECH GLYFOS   L,6513,R513,RNBTXKLFSL
SWAL CANORA  ML,2425,S425,SWLKNRML
WILLOWOOD WILQUEEN  ,4342,W434,WLWTWLKN
HIJACK SUPER  L,2216,H221,HJKSPRL
HIJACK SUPER  ML,2216,H221,HJKSPRML
HIJACK SUPER  ML,2216,H221,HJKSPRML
PARIJAT DHOL  ,1623,P623,PRJTTHL
JU AGRI BURNOUT  ML,2261,J261,JKRBRNTML
SWAL OXALIS  ,2424,S424,SWLKSLS
FUSIFLEX  ML,1214,F214,FSFLKSML
THIONUTRI  ,3536,T536,0NTR
TURF ,3610,T610,TRF
TURF  ,3610,T610,TRF
SYNGENTA POLO WP   ,2525,S525,SNJNTPLP
SYNGENTA POLO WP  ,2525,S525,SNJNTPLP
SYNGENTA POLO WP  ,2525,S525,SNJNTPLP
GLYCEL  L,2424,G424,KLSL
DHOOMKETHU  L,3523,D523,THMK0L
DHOOMKETHU  ML,3523,D523,THMK0ML
DHOOMKETHU  ML,3523,D523,THMK0ML
PRIDO  ML,1635,P635,PRTML
TAGQUIT  ML,3235,T235,TKKTML
PARIJAT NAPOLEON  ML,1623,P623,PRJTNPLNML
PARIJAT NAPOLEON XTRA . L,1623,P623,PRJTNPLNKSTRL
PARIJAT NAPOLEON XTRA   ML,1623,P623,PRJTNPLNKSTRML
SHAKTIMAN SHAKTI FERTT  ,2235,S235,XKTMNXKTFRT
PENDIFAST + L,1531,P531,PNTFSTL
CURRENT  L,2653,C653,KRNTL
CURRENT  ML,2653,C653,KRNTML
ZETROLA  L,2364,Z364,STRLL
ZETROLA  ML,2364,Z364,STRLML
PENDIFAST + ML,1531,P531,PNTFSTML
PENDIFAST +ML,1531,P531,PNTFSTML
UTTAM EMA ,3550,U355,UTMM
UTTAM EMA  ,3550,U355,UTMM
MEGHAMANI MILSTRONG . ,5555,M255,MMNMLSTRNK
INDOFIL'S MIX  ,5314,I531,INTFLSMKS
SAILER   L,2464,S464,SLRL
SHAKTIMAN DSAL  ML,2235,S235,XKTMNTSLML
ORIENTAL  L,6534,O653,ORNTL
ORIENTAL  ML,6534,O653,ORNTLML
ORIENTAL  ML,6534,O653,ORNTLML
PENDIFAST + . L,1531,P531,PNTFSTL
VEERTAP POWER  ,1631,V631,FRTPWR
XTRAZINE GSP  ,2362,X362,STRSNKSP
KELSO PRETILACHLOR % EC  ML,2421,K421,KLSPRTLXLRKML
SWAL RICE BAC  ML,2462,S462,SWLRSBKML
URUMI . L,6540,U654,URML
COREAN  ML,2654,C654,KRNML
DELETE  ML,3435,D435,TLTML
JU METRI  ,2536,J536,JMTR
IIL STRIKE  ,4236,I423,ILSTRK
HACHIMAN  L,2554,H255,HXMNL
CHAMBAL UTTAM GRACE  ML,2514,C514,XMBLTMKRSML
CHAMBAL UTTAM GRACE  ML,2514,C514,XMBLTMKRSML
CHAMBAL UTTAM GRACE  L,2514,C514,XMBLTMKRSL
BASF EXPONUS . ML,1212,B212,BSFKSPNSML
WARDEN ML,6354,W635,WRTNML
WARDEN L,6354,W635,WRTNL
IPL ZIRAM %SC  L,1426,I142,IPLSRMSKL
TORNADO . % EC ML,3653,T653,TRNTKML
TORNADO .% EC ML,3653,T653,TRNTKML
DHANUKA QURIN  ,3522,D522,THNKKRN
HACHIMAN  ML,2554,H255,HXMNML
UTTAM JOBU  ML,3521,U352,UTMJBML
HETHAL HINDUSTAN  ,3453,H345,H0LHNTSTN
IIL HAKAMA L,4254,I425,ILHKML
BEST SHOOT  L,1232,B232,BSTXTL
HETHAL G  ,3420,H342,H0LK
INDO MAXSULF  ,5352,I535,INTMKSSLF
INDO MAXSULF  ,5352,I535,INTMKSSLF
HIFIT PLUS ML,1314,H131,HFTPLSML
ANGEL EASY BATTERY SPRAYERV/AH  L,5242,A524,ANJLSBTRSPRYRFL
ANGELO HAND SPRAYER MANUAL  L,5245,A524,ANJLHNTSPRYRMNL
ANGELO HIGH PRESSURE SPRAYERMANUAL  L,5241,A524,ANJLHKPRSRSPRYRMNL
MULCHING SHEET M*M  MICRON,5425,M425,MLXNKXTMKRN
MULCHING SHEET M*M STAR MULCHING ,5425,M425,MLXNKXTMSTRMLXNK
MULCHING SHEET .FT*M MULCHING  MI,5425,M425,MLXNKXTFTMLXNKM
MULCHING SHEET FT*M  MICRON,5425,M425,MLXNKXTFTMKRN
MULCHING .FT*IN*FT ECONOMY M,5425,M425,MLXNKFTNFTKNMM
MULCHING .FT*IN*FT ECONOMY M,5425,M425,MLXNKFTNFTKNMM
MULCHING .FT*IN*FT STANDARD M,5425,M425,MLXNKFTNFTSTNTRTM
MULCHING .FT*IN*FT STANDARD M,5425,M425,MLXNKFTNFTSTNTRTM
MULCHING .FT*IN*FT STANDARD M,5425,M425,MLXNKFTNFTSTNTRTM
MULCHING .FT*IN*FT ECONOMY M,5425,M425,MLXNKFTNFTKNMM
MULCHING .FT*IN*FT ECONOMY M,5425,M425,MLXNKFTNFTKNMM
MULCHING .FT*IN*FT ECONOMY M,5425,M425,MLXNKFTNFTKNMM
MULCHING .FT*IN*FT STANDARD M,5425,M425,MLXNKFTNFTSTNTRTM
MULCHING .FT*IN*FT STANDARD M,5425,M425,MLXNKFTNFTSTNTRTM
MULCHING .FT*IN*FT STANDARD M,5425,M425,MLXNKFTNFTSTNTRTM
MULCHING FT* IN*FT ECONOMY M,5425,M425,MLXNKFTNFTKNMM
MULCHING FT* IN*FT ECONOMY M,5425,M425,MLXNKFTNFTKNMM
MULCHING FT* IN*FT ECONOMY M,5425,M425,MLXNKFTNFTKNMM
MULCHING FT* IN*FT STANDARD M,5425,M425,MLXNKFTNFTSTNTRTM
MULCHING FT* IN*FT STANDARD M,5425,M425,MLXNKFTNFTSTNTRTM
MULCHING FT* IN*FT STANDARD M,5425,M425,MLXNKFTNFTSTNTRTM
MULCHING .FT*IN*FT STANDARD M,5425,M425,MLXNKFTNFTSTNTRTM
